Id,Count,Named,Original
outerhebrides,2,unamed,outerhebrides
evictomv,2,unamed,evictomv
makemyfriday,2,#FridayForFuture,friday
aktivistimummot,2,unamed,aktivistimummot
fossilfuelshavegottogo,2,Material,fossilfuels
vaude,2,unamed,vaude
impeachment,2,unamed,impeachment
eskabolation,2,unamed,eskabolation
mose,2,unamed,mose
whitemonday,2,unamed,whitemonday
thechocolatecase,2,unamed,thechocolatecase
 tradefairlivefair,2,unamed, tradefairlivefair
mayo,2,unamed,mayo
bauleni,2,unamed,bauleni
sustainabledevelopment,2,unamed,sustainabledevelopment
perversesubventionen,2,unamed,perversesubventionen
einvenedigreicht,2,unamed,einvenedigreicht
cartoondestages,2,unamed,cartoondestages
sogklimapaket,2,FFF DE,klima
hüpfdeutsche,2,unamed,hüpfdeutsche
birthdaywishes,2,unamed,birthdaywishes
actonclimategovegan,2,#FridayForFuture,climate
1for25,2,unamed,1for25
fridaykiss,2,#FridayForFuture,friday
hongkongers,2,unamed,hongkongers
velocopter,2,unamed,velocopter
गाजियाबाद,2,unamed,गाजियाबाद
acquaalta,2,unamed,acquaalta
klimavolksbegehren,2,FFF DE,klima
katebush,2,unamed,katebush
screenshotsunday,2,unamed,screenshotsunday
bernie,2,unamed,bernie
baumoffensive,2,unamed,baumoffensive
lettertotheminister,2,unamed,lettertotheminister
brandambassador,2,unamed,brandambassador
katastrophe,2,unamed,katastrophe
staatskapitalismus,2,unamed,staatskapitalismus
schulschwänzen,2,unamed,schulschwänzen
shanghai,2,unamed,shanghai
kurden,2,unamed,kurden
spderneuern,2,German politics,spd
protectearth,2,unamed,protectearth
wirsinddiewelle,2,unamed,wirsinddiewelle
dieanstait,2,unamed,dieanstait
massensterben,2,unamed,massensterben
神戸大学,2,unamed,神戸大学
rainforest,2,unamed,rainforest
shumedia,2,unamed,shumedia
abstorm,2,unamed,abstorm
airlines,2,unamed,airlines
kindness,2,unamed,kindness
brian,2,unamed,brian
tdi,2,unamed,tdi
aareyforest,2,unamed,aareyforest
canadaelection,2,unamed,canadaelection
canadaenvironment,2,unamed,canadaenvironment
birds,2,unamed,birds
mulchmahd,2,unamed,mulchmahd
chlodwigplatz,2,unamed,chlodwigplatz
feedastray,2,unamed,feedastray
facaldo,2,unamed,facaldo
iklimiçinbirleş,2,unamed,iklimiçinbirleş
entrepsawards,2,unamed,entrepsawards
fueracarrasquilladesanturbán,2,unamed,fueracarrasquilladesanturbán
 thekidsarealright,2,unamed, thekidsarealright
18octobre,2,unamed,18octobre
filthparade,2,unamed,filthparade
ultimahora,2,unamed,ultimahora
s21,2,unamed,s21
feigling,2,unamed,feigling
best,2,unamed,best
volkswagen,2,unamed,volkswagen
tolerave,2,unamed,tolerave
gistribe,2,unamed,gistribe
co2kennzeichnung,2,Material,co2
 produkten,2,unamed, produkten
東京,2,unamed,東京
clearskin,2,unamed,clearskin
countries,2,unamed,countries
 gruber,2,unamed, gruber
 grillo,2,unamed, grillo
josepepemujica,2,unamed,josepepemujica
cap8,2,unamed,cap8
visu,2,unamed,visu
gehwählen,2,unamed,gehwählen
freebiefriday,2,#FridayForFuture,friday
octoberwish,2,unamed,octoberwish
internationaldayofthegirl,2,unamed,internationaldayofthegirl
riseforgood,2,unamed,riseforgood
 dayofthegirl,2,unamed, dayofthegirl
thatfridayfeeling,2,#FridayForFuture,fridayfeeling
trust,2,unamed,trust
imagekampagne,2,unamed,imagekampagne
followbackrenewables,2,unamed,followbackrenewables
cduforfuture,2,German politics,cdu
unitedforclimate,2,#FridayForFuture,climate
chucky,2,unamed,chucky
thehiddenlifeoftrees,2,unamed,thehiddenlifeoftrees
onehourforeurope,2,unamed,onehourforeurope
docentes,2,unamed,docentes
dia,2,unamed,dia
cop25chile,2,Agreement,cop25
desafíotierra,2,unamed,desafíotierra
 desafíoplástico,2,unamed, desafíoplástico
control,2,unamed,control
mobileapp,2,unamed,mobileapp
meettherebels,2,unamed,meettherebels
superm_jopping,2,unamed,superm_jopping
noimpunity4mullahs,2,unamed,noimpunity4mullahs
verursacherprinzip,2,unamed,verursacherprinzip
jungestimmen,2,unamed,jungestimmen
vasanthasena,2,unamed,vasanthasena
padmashri,2,unamed,padmashri
 vrukshamathe,2,unamed, vrukshamathe
karm,2,unamed,karm
light,2,unamed,light
ॐ_गणपतये_नमः,2,unamed,ॐ_गणपतये_नमः
kenia,2,unamed,kenia
biomassa,2,unamed,biomassa
semanaporelclima,2,unamed,semanaporelclima
ketzerei,2,unamed,ketzerei
klimafragen,2,FFF DE,klima
warenkorb,2,unamed,warenkorb
satira,2,unamed,satira
pordenone,2,unamed,pordenone
genova,2,unamed,genova
marian,2,unamed,marian
 latelate,2,unamed, latelate
vagapelclimabarcelona,2,unamed,vagapelclimabarcelona
 xarxajove,2,unamed, xarxajove
xarxajove,2,unamed,xarxajove
consorciedubcn,2,unamed,consorciedubcn
climaterebellion,2,#FridayForFuture,climate
climateemergencyph,2,#FridayForFuture,climateemergency
chef,2,unamed,chef
marichiwew,2,unamed,marichiwew
fall,2,unamed,fall
dianacionalsinauto,2,unamed,dianacionalsinauto
porelaguadestgo,2,unamed,porelaguadestgo
kidlitart,2,unamed,kidlitart
佛,2,unamed,佛
vegav,2,unamed,vegav
miljö,2,unamed,miljö
 greveclimat,2,unamed, greveclimat
appictureoftheweek,2,unamed,appictureoftheweek
sustentable,2,unamed,sustentable
fpoe,2,unamed,fpoe
poraccitudine,2,unamed,poraccitudine
27sporelclima,2,unamed,27sporelclima
elx,2,unamed,elx
 culturalheritage,2,unamed, culturalheritage
lacocinadeespaña,2,unamed,lacocinadeespaña
nazioniunite,2,unamed,nazioniunite
sealed,2,unamed,sealed
27sep,2,unamed,27sep
scontrinipazzi,2,unamed,scontrinipazzi
fridaysforsocialism,2,#FridayForFuture,friday
derivabuonista,2,unamed,derivabuonista
neonazikalbitz,2,unamed,neonazikalbitz
farmersfirst,2,unamed,farmersfirst
fdi,2,unamed,fdi
thenun,2,unamed,thenun
تغییرات_اقلیمی,2,unamed,تغییرات_اقلیمی
crpd,2,unamed,crpd
original,2,unamed,original
bonshàbitspersalvarelmón,2,unamed,bonshàbitspersalvarelmón
animalcruelty,2,unamed,animalcruelty
climestrike,2,unamed,climestrike
sicily,2,unamed,sicily
scottishcrafthour,2,unamed,scottishcrafthour
aò,2,unamed,aò
supremeplaypromo,2,unamed,supremeplaypromo
kakatiyadynasty,2,unamed,kakatiyadynasty
gretina,2,unamed,gretina
singleserving,2,unamed,singleserving
sindacati,2,unamed,sindacati
lipogiro,2,unamed,lipogiro
200precari,2,unamed,200precari
vietnamese,2,unamed,vietnamese
klimatstreik,2,FFF DE,klima
themahajan,2,unamed,themahajan
fashionista,2,unamed,fashionista
nichtlustig,2,unamed,nichtlustig
piazzapulita,2,unamed,piazzapulita
प्\u200dयाज,2,unamed,प्\u200dयाज
 महंगाई,2,unamed, महंगाई
zuspät,2,unamed,zuspät
greveclimatica,2,unamed,greveclimatica
autoelettrica,2,unamed,autoelettrica
alianzaxelclima,2,unamed,alianzaxelclima
co2steuerzahler,2,Material,co2
b2b,2,unamed,b2b
fairpetzen,2,unamed,fairpetzen
ayliike,2,unamed,ayliike
surplusfoodnetwork,2,unamed,surplusfoodnetwork
ebus,2,unamed,ebus
rightlivelihoodstiftung,2,unamed,rightlivelihoodstiftung
kressbronn,2,unamed,kressbronn
economiacircolare,2,unamed,economiacircolare
descalzi,2,unamed,descalzi
bthechange,2,unamed,bthechange
harrisonford,2,unamed,harrisonford
eurokrise,2,unamed,eurokrise
b14,2,unamed,b14
teachin,2,unamed,teachin
le2009,2,unamed,le2009
cicletadaporelfuturo2019,2,unamed,cicletadaporelfuturo2019
ingsoc,2,unamed,ingsoc
 iskambition,2,unamed, iskambition
iskcreativity,2,unamed,iskcreativity
herzstatthass,2,unamed,herzstatthass
pactoxelclima,2,unamed,pactoxelclima
cdmx,2,unamed,cdmx
 6ix9ine,2,unamed, 6ix9ine
youtubers,2,unamed,youtubers
elconcejaldelaciencia,2,unamed,elconcejaldelaciencia
dancedeewane2,2,unamed,dancedeewane2
himnonacional,2,unamed,himnonacional
miradaporelplaneta,2,unamed,miradaporelplaneta
meioambiente,2,unamed,meioambiente
newmusicalert,2,unamed,newmusicalert
fridaysforfuturemx,2,#FridayForFuture,fridaysforfuture
tierrasolouna,2,unamed,tierrasolouna
tumalwat,2,unamed,tumalwat
sbt,2,unamed,sbt
grevemundialpeloclima,2,unamed,grevemundialpeloclima
bda,2,unamed,bda
flashbackfridayz,2,#FridayForFuture,friday
rape,2,unamed,rape
savewarrenfarm,2,unamed,savewarrenfarm
 wind,1,unamed, wind
dark,1,unamed,dark
un74,1,unamed,un74
metroforward,1,unamed,metroforward
sweepersaresuperheroes,1,unamed,sweepersaresuperheroes
youthstrike4climatehuddersfield,1,#FridayForFuture,climate
climate_change,1,#FridayForFuture,climate
eyeofthestormmusical,1,unamed,eyeofthestormmusical
 bailoutthepeople,1,unamed, bailoutthepeople
 massenaussterben,1,unamed, massenaussterben
 ucc,1,unamed, ucc
 harvest,1,unamed, harvest
 riccardo,1,unamed, riccardo
 schoolstrikesforclimate,1,#FridayForFuture,climate
 oldgrowth,1,unamed, oldgrowth
 kokumsforclimate,1,#FridayForFuture,climate
 extincion,1,unamed, extincion
 webofpen,1,unamed, webofpen
 noalfrackingenpuertowilches,1,unamed, noalfrackingenpuertowilches
 orlando,1,unamed, orlando
 aladinelmafaalani,1,unamed, aladinelmafaalani
 carolarackete,1,unamed, carolarackete
 cancelwhitedreadlocks,1,unamed, cancelwhitedreadlocks
womensmonth,1,unamed,womensmonth
 25marzo,1,unamed, 25marzo
 praesenzpflichtaussetzen,1,unamed, praesenzpflichtaussetzen
 2021end,1,unamed, 2021end
 winteriscoming,1,unamed, winteriscoming
 asile,1,unamed, asile
 5novembre,1,unamed, 5novembre
 noadominga,1,unamed, noadominga
 gretino,1,unamed, gretino
 vanessanakate,1,unamed, vanessanakate
 gehtwaehlen,1,unamed, gehtwaehlen
 gam,1,unamed, gam
 lehrerpräsident,1,unamed, lehrerpräsident
 forrest,1,unamed, forrest
trier,1,unamed,trier
 scioperoglobaleperilclima,1,unamed, scioperoglobaleperilclima
corsocomo,1,unamed,corsocomo
 riverbankprotection,1,unamed, riverbankprotection
backnang,1,unamed,backnang
 friday_for_fullnodes,1,#FridayForFuture,friday
 emsdetten,1,unamed, emsdetten
 hochwassergebieten,1,unamed, hochwassergebieten
 rosenheim,1,unamed, rosenheim
 wahlprogramm,1,unamed, wahlprogramm
bega,1,unamed,bega
 bolsonaromentiroso,1,unamed, bolsonaromentiroso
 falmouth,1,unamed, falmouth
klimanapola,1,FFF DE,klima
 gibrassismuskeinechance,1,unamed, gibrassismuskeinechance
 newclimatewar,1,#FridayForFuture,climate
 jrc,1,unamed, jrc
 activismisnotacrime,1,unamed, activismisnotacrime
tigers,1,unamed,tigers
adaniwatch,1,unamed,adaniwatch
seaturtle,1,unamed,seaturtle
 data,1,unamed, data
 querdenken211,1,unamed, querdenken211
climatedelay,1,#FridayForFuture,climate
bosbach,1,unamed,bosbach
 smallstreamercommunity,1,unamed, smallstreamercommunity
 fighttheclimateemergency,1,#FridayForFuture,climateemergency
緑の党,1,unamed,緑の党
 escolacompromesa,1,unamed, escolacompromesa
 dielinkeep,1,unamed, dielinkeep
stopthewensumlink,1,unamed,stopthewensumlink
 bundesblockierliga,1,unamed, bundesblockierliga
 blocktddz,1,unamed, blocktddz
 worldenviornmentday,1,unamed, worldenviornmentday
 villagers,1,unamed, villagers
 acciónglobalporelclima24a,1,unamed, acciónglobalporelclima24a
novosibirsk,1,unamed,novosibirsk
 coronapartys,1,Covid,corona
coronaferien,1,Covid,corona
 futuresfriday,1,#FridayForFuture,friday
 unternehmen,1,unamed, unternehmen
 sprintvermoegen,1,unamed, sprintvermoegen
 limerick,1,unamed, limerick
brd2020,1,unamed,brd2020
 gehtdoch,1,unamed, gehtdoch
 demcastfl,1,unamed, demcastfl
 pornuestroplaneta,1,unamed, pornuestroplaneta
 sextaextinción,1,unamed, sextaextinción
 jänschwalde,1,unamed, jänschwalde
 nopalm,1,unamed, nopalm
fabriziomoro,1,unamed,fabriziomoro
 bergenz,1,unamed, bergenz
 sustainablehealthcare,1,unamed, sustainablehealthcare
 kleineaktivistin,1,unamed, kleineaktivistin
 petebuttigieg,1,unamed, petebuttigieg
 sunrisemovement,1,unamed, sunrisemovement
verzicht,1,unamed,verzicht
 nomoreuicoal,1,unamed, nomoreuicoal
 anotherway2019,1,unamed, anotherway2019
 studentstrike,1,unamed, studentstrike
 nordsyrien,1,unamed, nordsyrien
 thueringenduell,1,unamed, thueringenduell
 internationaldayofthegirl,1,unamed, internationaldayofthegirl
 koelleforfuture,1,unamed, koelleforfuture
 cop25chile,1,Agreement,cop25
glenwoodgoesglobal,1,unamed,glenwoodgoesglobal
 gozo,1,unamed, gozo
 researchersdesk,1,unamed, researchersdesk
 másverde,1,unamed, másverde
 giletjaune,1,unamed, giletjaune
 sundayforfuture,1,unamed, sundayforfuture
 moda,1,unamed, moda
 santafe,1,unamed, santafe
 revolutionnothingless,1,unamed, revolutionnothingless
 rapanui,1,unamed, rapanui
cooperativaregiones,1,unamed,cooperativaregiones
 haiti,1,unamed, haiti
 göteborg,1,unamed, göteborg
 moers,1,unamed, moers
 obiezionecoscienza,1,unamed, obiezionecoscienza
 uber,1,unamed, uber
 fim,1,unamed, fim
 buongiorno,1,unamed, buongiorno
 laporta,1,unamed, laporta
haltonhills,1,unamed,haltonhills
 residuzero,1,unamed, residuzero
 cumbreclimática,1,unamed, cumbreclimática
 girona,1,unamed, girona
entérate,1,unamed,entérate
 protectourwinters,1,unamed, protectourwinters
 bewahrungderschöpfung,1,unamed, bewahrungderschöpfung
 qrobus,1,unamed, qrobus
 friday4future,1,#FridayForFuture,friday
 fridaysforfuturemexico,1,#FridayForFuture,fridaysforfuture
wearewithgreta,1,Greta Thunberg,greta
appreciationpost,1,unamed,appreciationpost
inyourmemory,1,unamed,inyourmemory
friedensbewegung,1,unamed,friedensbewegung
rp22,1,unamed,rp22
leipzigfürsklima,1,FFF DE,klima
earthhourday,1,unamed,earthhourday
rassisten,1,unamed,rassisten
deadlocks,1,unamed,deadlocks
haare,1,unamed,haare
gretatilidie,1,Greta Thunberg,greta
fridaymotivations,1,#FridayForFuture,fridaymotivation
जयभीम_जयजौहार_जयकिसान,1,unamed,जयभीम_जयजौहार_जयकिसान
gogreta,1,Greta Thunberg,greta
foodjusticefriday,1,#FridayForFuture,friday
reutlingen,1,unamed,reutlingen
horrornights,1,unamed,horrornights
lmv21,1,unamed,lmv21
rewritingextinction,1,unamed,rewritingextinction
youthtakeover,1,unamed,youthtakeover
globalbanonfracking,1,unamed,globalbanonfracking
watercrisis,1,unamed,watercrisis
toolkit,1,unamed,toolkit
pune,1,unamed,pune
accionporelclima,1,unamed,accionporelclima
klimatagājiens,1,FFF DE,klima
marschfürdasleben,1,unamed,marschfürdasleben
díainternacionaldelajuventud,1,unamed,díainternacionaldelajuventud
ceipausiàsmarchalboraia,1,unamed,ceipausiàsmarchalboraia
koronavirüs,1,unamed,koronavirüs
phoenixtreesinschools,1,unamed,phoenixtreesinschools
climateaction_kenya,1,Action,climateaction
xessantcugat,1,unamed,xessantcugat
dontbesilenced,1,unamed,dontbesilenced
radtke,1,unamed,radtke
europeatwork,1,unamed,europeatwork
gstanzlfreitag,1,unamed,gstanzlfreitag
68er,1,unamed,68er
tàrrega,1,unamed,tàrrega
allertameteo,1,unamed,allertameteo
rnbreakfast,1,unamed,rnbreakfast
firedrillfridays,1,#FridayForFuture,friday
directo,1,unamed,directo
exeter,1,unamed,exeter
itsourtime,1,unamed,itsourtime
umweltmedienpreis,1,unamed,umweltmedienpreis
cop35,1,unamed,cop35
silverlinings,1,unamed,silverlinings
fünfhundert,1,unamed,fünfhundert
víaapia2019,1,unamed,víaapia2019
marinecleancymru,1,unamed,marinecleancymru
changemakers,1,unamed,changemakers
ottoemezzo,1,unamed,ottoemezzo
fusaro,1,unamed,fusaro
idlenomore,1,unamed,idlenomore
smartphones,1,unamed,smartphones
scelgobancaetica,1,unamed,scelgobancaetica
thehague,1,unamed,thehague
lazanzara,1,unamed,lazanzara
croydonclimatestrike,1,Action,climatestrike
pletrs,1,unamed,pletrs
act4amazonia,1,unamed,act4amazonia
viladecans,1,unamed,viladecans
pspvprocs,1,unamed,pspvprocs
маршзаиднината,1,unamed,маршзаиднината
iota,1,unamed,iota
visforfuture,1,unamed,visforfuture
climatestrikekorea,1,Action,climatestrike
crisiclimàtica,1,unamed,crisiclimàtica
bankimoon,1,unamed,bankimoon
unclimateactionsummit,1,Action,climateaction
siamotuttigretini,1,unamed,siamotuttigretini
fuckfastfashion,1,unamed,fuckfastfashion
teaching,1,unamed,teaching
proudmama,1,unamed,proudmama
microplásticos,1,unamed,microplásticos
youporn,1,unamed,youporn
königsplatz,1,unamed,königsplatz
projektmanagerforfuture,1,unamed,projektmanagerforfuture
 hotair,1,unamed, hotair
resistg7,1,unamed,resistg7
ys4c,1,unamed,ys4c
ui,1,unamed,ui
alexanderlanger,1,unamed,alexanderlanger
sharmelsheikh,1,unamed,sharmelsheikh
actfortheamazon,1,unamed,actfortheamazon
27september,1,unamed,27september
cbpoli,1,unamed,cbpoli
shutdowndc,1,unamed,shutdowndc
nz,1,unamed,nz
felizdiaatodos,1,unamed,felizdiaatodos
efe360,1,unamed,efe360
kabul,1,unamed,kabul
begrijpendlezen,1,unamed,begrijpendlezen
shapeyourfuture,1,unamed,shapeyourfuture
kathradayouth,1,unamed,kathradayouth
toxicrockwool,1,unamed,toxicrockwool
 uccan,1,unamed, uccan
 brighton,1,unamed, brighton
 lobeliaconnect,1,unamed, lobeliaconnect
 glfnyc2019,1,unamed, glfnyc2019
 modena,1,unamed, modena
 schools4climate,1,#FridayForFuture,climate
 grassrootsclimate,1,#FridayForFuture,climate
flüssiggas,1,Material,gas
 glastonbury2022,1,unamed, glastonbury2022
 steindesanstosses,1,unamed, steindesanstosses
 nettonull,1,unamed, nettonull
climateschool2022,1,#FridayForFuture,climate
luciodalla,1,unamed,luciodalla
60seconds,1,unamed,60seconds
coscienza,1,unamed,coscienza
carbonfreetransport,1,unamed,carbonfreetransport
rmdetodos,1,unamed,rmdetodos
pontignano2019,1,unamed,pontignano2019
llibertatpresospoliticsiexiliats,1,unamed,llibertatpresospoliticsiexiliats
novara,1,unamed,novara
taipei,1,unamed,taipei
 climatefriendly,1,#FridayForFuture,climate
 missioninnovation,1,unamed, missioninnovation
 ethicalandinformedcitizens,1,unamed, ethicalandinformedcitizens
 whateverittakes,1,unamed, whateverittakes
 scienceweek,1,unamed, scienceweek
 commitment,1,unamed, commitment
gardasee,1,unamed,gardasee
ghostbuster,1,unamed,ghostbuster
melaniconsejo,1,unamed,melaniconsejo
sikiav,1,unamed,sikiav
 gop,1,unamed, gop
 grandchildren,1,unamed, grandchildren
 ca24,1,unamed, ca24
 russie,1,unamed, russie
 bne,1,unamed, bne
 manifestation,1,unamed, manifestation
 animalheroes,1,unamed, animalheroes
 ecosistema,1,unamed, ecosistema
letsgreentheplanet,1,unamed,letsgreentheplanet
 fightclimatecrisis,1,#FridayForFuture,climatecrisis
netzstasi,1,unamed,netzstasi
 mararo,1,unamed, mararo
 cancún,1,unamed, cancún
 rivoluzione,1,unamed, rivoluzione
 klimaaldaketa,1,FFF DE,klima
 barbaraalberti,1,unamed, barbaraalberti
 acuerdodeescazú,1,unamed, acuerdodeescazú
 tecnologia,1,unamed, tecnologia
 breakforclimate,1,#FridayForFuture,climate
 stornarella,1,unamed, stornarella
 sovranisti,1,unamed, sovranisti
 pihole,1,unamed, pihole
 elite,1,unamed, elite
 pedalare,1,unamed, pedalare
 200semi,1,unamed, 200semi
 fridayforfuturepadova,1,#FridayForFuture,fridayforfuture
 cacciari,1,unamed, cacciari
 ministerodellaistruzione,1,unamed, ministerodellaistruzione
 wirrettendiewelt,1,unamed, wirrettendiewelt
 outerhebrides,1,unamed, outerhebrides
 donegal,1,unamed, donegal
 draghi,1,unamed, draghi
 radiosavana,1,unamed, radiosavana
plantbasedfood,1,unamed,plantbasedfood
 vernunftkraft,1,unamed, vernunftkraft
wahrnehmungsstörungen,1,unamed,wahrnehmungsstörungen
sozialdemokraten,1,unamed,sozialdemokraten
markushaintz,1,unamed,markushaintz
klimaschmutzbericht,1,FFF DE,klima
 annalenabaerbock,1,unamed, annalenabaerbock
disoursesofdelay,1,unamed,disoursesofdelay
tomradtkede,1,unamed,tomradtkede
 kanzleramt,1,unamed, kanzleramt
conferênciaethos,1,unamed,conferênciaethos
newportbeach,1,unamed,newportbeach
 extinctionthefacts,1,unamed, extinctionthefacts
eiadraft2020,1,unamed,eiadraft2020
zichichi,1,unamed,zichichi
aoc,1,unamed,aoc
autowahn,1,unamed,autowahn
 kriege,1,unamed, kriege
 geschichtemachtzukunft,1,unamed, geschichtemachtzukunft
 covid2019de,1,Covid,covid
 lidl,1,unamed, lidl
 klimazielen,1,FFF DE,klima
africanclimatealliance,1,#FridayForFuture,climate
 世界気候アクション,1,unamed, 世界気候アクション
montagsblockaden,1,unamed,montagsblockaden
museumsarenotneutral,1,unamed,museumsarenotneutral
jokuraja,1,unamed,jokuraja
glasgowschoolstrike,1,unamed,glasgowschoolstrike
 nachhaltige,1,unamed, nachhaltige
happynew2020,1,unamed,happynew2020
blackexcellence,1,unamed,blackexcellence
